Symbol	B_cells	Monocytes_CD14+CD16-	Monocytes_CD16+CD14-	NK_cells	Neutrophils	T_cells_(CD4+)	T_cells_(CD8+)
REG1A	72.5	58.5625	62.33333333	46.33333333	59	46.36363636	54.5
PDE9A	58	44.4375	42.16666667	45.66666667	52	87.18181818	70.07692308
GPR101	71.25	65.875	65.16666667	34.16666667	60.4	46.95454545	55.69230769
ACOT11	73	56.125	54.33333333	31.16666667	78.4	52.04545455	54.42307692
EGLN3	60.75	58.1875	45.16666667	42.91666667	70.6	62.72727273	58.92307692
RTCD1	23	42.1875	64.66666667	151.0833333	24.8	50.31818182	43.19230769
SLC45A3	64.25	62.125	65.83333333	40.5	62	52.13636364	52.26923077
USP43	91	64.875	57.83333333	43.33333333	58.8	40	43.19230769
WDR37	56.75	56.125	64	60.91666667	50	53.40909091	57.80769231
hCG_1993592	62.25	63.9375	69.16666667	42.41666667	67	40.27272727	53.96153846
GYPB	79	59	54	40.75	53.6	53.45454545	59.19230769
RBP3	77.75	56.8125	57.83333333	41.75	54.6	52.22727273	58
LRRC29	63	59.625	52.66666667	65	64.4	42.18181818	51.88461538
PRPSAP1	69	55.375	49.33333333	44	52.2	65.86363636	62.96153846
SAG	68	64.625	59.5	45.08333333	56.2	46.72727273	58.34615385
PARD3B	66.75	61.875	64.33333333	36.25	56.8	51.36363636	61.03846154
DZIP1L	66.25	60	51	42.16666667	87.2	39.90909091	51.80769231
PRODH	63.25	62.5	71.33333333	52.83333333	51.2	48.13636364	49.07692308
SLC5A11	66.25	61.6875	60.33333333	45.66666667	71.6	45.27272727	47.46153846
OBP2B	58.25	53	59.83333333	64.08333333	57.4	50.77272727	54.88461538
SERPINA10	75.5	50.9375	43.5	54.58333333	75.4	46.59090909	51.65384615
C16orf48	33.75	59.375	70.5	52.83333333	87	65.09090909	29.57692308
C1orf217	47	43.4375	45.16666667	38.5	103.2	58.68181818	62
CENPJ	51.25	43.375	67.33333333	91.91666667	22.4	74.04545455	47.65384615
CELA3A	75.25	60.3125	54.16666667	58.91666667	42.2	48.86363636	58.11538462
LY6G6C	56.75	63	67.5	46.5	60.4	52.27272727	51.34615385
LOC100133790	83.25	52.5625	47.66666667	39.66666667	79.2	47.95454545	47.46153846
RNFT2	73.5	53.4375	50	45.41666667	39.2	72.09090909	64.07692308
DAB1	92.75	57.5	45.33333333	35.25	53.6	43.13636364	69.96153846
EEF1A2	73	53.625	57.16666667	70.08333333	41	56	46.57692308
PPFIA3	57.75	57.4375	57.66666667	58.75	67.6	40.54545455	57.61538462
CHRNE	60	57.625	58.83333333	43.83333333	79.8	45.59090909	51.34615385
C12orf66	30.5	31.9375	47.16666667	44.5	10.2	159.5454545	73.15384615
TMEM90A	63	58.0625	60.33333333	51.75	63.6	43.54545455	56.65384615
RPLP2	56.25	79.125	38.66666667	72.91666667	32.6	43.31818182	73.96153846
CSF2	47.75	61.6875	70.16666667	57.58333333	47.8	52.90909091	58.84615385
TTTY15	29.25	35.625	36.83333333	167.6666667	29.4	50.81818182	47
NCRNA00094	42.25	40.1875	49.5	77.08333333	24.8	113.3636364	49.19230769
OTOR	84.5	61.8125	56.33333333	31.5	62	41.77272727	58.42307692
SLC6A12	47.5	90.3125	98.83333333	29.66666667	54.4	34.04545455	41.38461538
C14orf73	70.5	53.0625	53.33333333	58.5	64	45.18181818	51.38461538
ZNF561	54.5	84.3125	57.16666667	34.25	48.6	66.72727273	50.23076923
APOBEC3D	66.75	59.5	65.83333333	38.16666667	55.8	55.45454545	54.26923077
GCSH	27.5	34.875	57.5	122.4166667	17	89.63636364	46.76923077
KIAA1841	46.5	64.75	95.33333333	32.33333333	43.6	71.09090909	42
CPA2	74.25	56.1875	56	49	55	47.68181818	57.42307692
UPK3B	71.5	55.75	50.66666667	39	66.4	54.59090909	57.57692308
OR2C1	73.75	51	57.16666667	44.58333333	45.8	54.68181818	68.5
CELA3B	61.75	60.0625	67.33333333	40.75	60.4	54.81818182	50.26923077
GTPBP1	72.5	45.3125	51.16666667	65.08333333	71.4	38.95454545	50.88461538
OXT	57.25	54.6875	55	74.16666667	62.8	47.22727273	44.11538462
SLC22A8	67.5	62.75	65.83333333	36.33333333	53.8	51.18181818	57.84615385
KIAA1407	119	39.5	42.16666667	66	29.4	61.90909091	37.07692308
BACE1	67.75	82.125	56.33333333	32.91666667	52.2	49.04545455	54.65384615
LGMN	55.25	50.9375	46.16666667	68.33333333	34.2	95.27272727	44.80769231
PCDHB3	62.25	55.875	52.83333333	45.08333333	66.6	54.72727273	57.57692308
C5orf15	78.75	63.875	37.66666667	31.25	50.4	66.40909091	66.46153846
PHOX2A	55.75	58.4375	56.83333333	66.33333333	49.8	49.45454545	58.11538462
C6orf114	15.75	17.375	28	272.3333333	32	11.90909091	17.30769231
ODF1	62.5	54.5625	63.16666667	47	55.4	56.31818182	55.61538462
HBE1	65	56.5	49.83333333	40.25	72.6	49.77272727	60.53846154
DAK	42.75	85.5	87	46.16666667	46.2	52.77272727	34.07692308
SLC22A6	81.25	56.3125	45.83333333	47	71.8	45.40909091	46.76923077
C11orf94	67.75	64.1875	58.16666667	40.33333333	54.6	55.36363636	53.96153846
ADD2	74	46.9375	126.3333333	25	36.8	40.18181818	45.07692308
MDK	68	54.5	54.83333333	65.5	67	39.5	44.88461538
LOC389641	100.25	57.9375	53.83333333	31.66666667	51.6	51.72727273	47.03846154
CST8	70.25	57.25	50.83333333	48.41666667	56.8	48.54545455	61.84615385
SPEF2	67	58.5625	57.66666667	38.75	50	56.72727273	65.23076923
LPIN3	70.5	57.875	57.5	40.58333333	59.2	46.22727273	62.03846154
ELMO3	54	63.9375	60.16666667	61.75	46	65.95454545	42.07692308
BCL9	47.75	50.9375	52.66666667	53.5	47.6	81.63636364	59.73076923
LASS3	71.5	60.5	65	32.58333333	50	51.31818182	62.80769231
EDN2	63	56.9375	57.16666667	51.83333333	60.2	49.72727273	54.80769231
MMP24	58.75	56.6875	61.16666667	50	61	52.63636364	53.34615385
DFNA5	104.5	65.875	50.83333333	36.08333333	41.2	47.86363636	47.07692308
STRC	63.75	52.1875	58.83333333	44.5	56.2	57.40909091	60.42307692
PRSS21	47.25	65.9375	56.16666667	42.33333333	67.8	55.77272727	58.03846154
RRAD	63.25	50.9375	52.33333333	72	76.8	42.22727273	35.73076923
TSGA10IP	67.25	66.3125	62.83333333	56.33333333	45.4	45.68181818	49.30769231
FAM116B	42.5	92.625	94.33333333	56.75	39.8	34.36363636	32.73076923
SNORA21	24	47.5625	61.5	105.0833333	57.4	51.81818182	45.61538462
C1orf68	53	59.3125	63.5	60.5	52.6	49.81818182	54.19230769
C1orf56	60.5	57.9375	49.5	25	73.2	64	62.76923077
HINT3	49	59.5625	23.5	82.41666667	85.4	47.13636364	45.88461538
MUCL1	56.75	57.875	66.5	39.25	61.6	54.27272727	56.57692308
WDR34	87.5	49.0625	53.66666667	54	44.6	55.86363636	48.11538462
WWOX	49	63.3125	55.83333333	51.75	43	64.09090909	65.76923077
FLJ25006	18	42.75	66.83333333	117.25	40	77.36363636	30.53846154
GADD45G	29.5	54.6875	51.16666667	107.9166667	68.6	48.77272727	32.03846154
SLC12A3	59	57.9375	56.66666667	37.58333333	77.8	51.86363636	51.76923077
BEX1	70.25	54.75	41.66666667	36.25	73.4	44.04545455	72.23076923
SHC3	71	54.375	52	47.75	64.8	46.86363636	55.73076923
GRAMD2	72	56.875	56.5	47.91666667	44.2	53.59090909	61.38461538
NMNAT1	61.75	107.4375	65.66666667	25.08333333	62.8	34.22727273	35.46153846
MLH3	61.5	57.25	51.16666667	47.58333333	52.2	68.18181818	54.46153846
GNL3LP	62.75	60.5625	58.33333333	36.58333333	65.4	52.59090909	56.03846154
LOC441617	61.75	49.6875	52.33333333	79.91666667	47.4	45	56.15384615
DEGS2	98.25	51.3125	42	39.33333333	74.2	38.5	48.46153846
MOBKL2B	73.25	60.1875	62	41.41666667	40.2	57.22727273	57.76923077
RBM12B	45.75	37.6875	38	45.33333333	52	107.7727273	65.46153846
FAM186B	60.75	52.3125	59	32.58333333	65.2	58.5	63.57692308
FAM184B	63.75	61.8125	61.16666667	45.91666667	67.4	41.5	50.26923077
CEMP1	69	59.75	60.33333333	32.16666667	74.8	45.27272727	50.46153846
PIN1L	62.25	53.25	53.33333333	63.25	63.4	45.18181818	51.11538462
FLJ46026	68.25	56.5	54.83333333	55.66666667	56	45.63636364	54.80769231
ZNF414	38.25	64.9375	75.83333333	62.75	33.2	68.22727273	48.46153846
ZNF416	66.5	49	40.16666667	64.25	31.4	67.40909091	72.61538462
PLA2G12B	53.25	59.9375	65.33333333	54.66666667	59.6	45.13636364	53.34615385
PRDX3	61.5	42.875	43.16666667	35.83333333	63	56.59090909	88.19230769
SH3BGRL2	66	48.6875	36	32.83333333	70.6	53.72727273	83.30769231
PLK4	50	40.75	45.83333333	74.66666667	52.2	56.95454545	70.57692308
HIBCH	120.75	56.1875	35.66666667	31.91666667	23.4	73.90909091	49.03846154
CAMK1	61.25	56.8125	56.66666667	45.66666667	43.2	72.09090909	55.15384615
LOC100289550	86.75	51.375	49.66666667	42.66666667	34.8	51.86363636	73.57692308
CXCL9	60.75	86.5625	83.83333333	29	47	37.22727273	46.19230769
MTHFD1L	50.25	54.0625	64.5	59	43.2	54.40909091	65.11538462
GFAP	56.25	53.125	63.5	63.66666667	47.8	52	54.19230769
DGCR9	83.25	60.3125	53.5	38.91666667	60.4	42.09090909	52.03846154
C14orf180	62.25	57.375	56	45.08333333	64.8	56.13636364	48.80769231
PMP22	28.25	60	38.66666667	31.83333333	179.2	24.72727273	27.73076923
NKD2	57.25	66.75	68.5	50.66666667	55	41.09090909	51.07692308
FAM119B	50.5	83.4375	55.66666667	27.91666667	32.4	75.68181818	64.73076923
SNORA71B	87.25	62.375	49.83333333	36.33333333	64.6	37.36363636	52.53846154
DKFZp434E1119	83.75	56.25	56.33333333	41.33333333	49.8	46.81818182	55.88461538
ADPRHL1	68.25	53	56.16666667	41.66666667	61	48.54545455	61.42307692
ACSF3	52.25	57.625	52.83333333	61.66666667	58.4	52.45454545	54.69230769
SHISA4	64	56.5625	67.16666667	39.66666667	76.6	33.18181818	52.65384615
LOC474358	71.75	57.875	55.16666667	31	47.6	53	73.42307692
BCAM	63.25	52.6875	54.83333333	44.16666667	63.8	49.68181818	61.34615385
ZNF367	20.25	14.375	30.5	178	20.8	77.63636364	48.19230769
CCDC85A	65.25	52.8125	56	66.58333333	61.8	39.40909091	47.88461538
ABHD8	53.25	66.25	67.83333333	43.33333333	53.2	58.5	47.26923077
BAG2	65.5	16.6875	14	119.5833333	17.6	76.54545455	79.69230769
ALDH1B1	61.75	57.0625	56.16666667	47.25	59.6	56.72727273	50.96153846
SRFBP1	41.25	58.25	62.83333333	56.58333333	20.2	84.22727273	66.11538462
DOCK4	14.75	38.9375	41.33333333	15.5	252.4	13.18181818	13.34615385
C20orf132	57.5	65.3125	63.5	45.91666667	43.4	57.5	56.15384615
KCNA5	69.25	47.4375	54.66666667	37.08333333	66.4	49.81818182	64.57692308
DGCR6L	65.25	57.3125	49	53.83333333	62.8	46.95454545	54.03846154
KLHL35	68.25	53.125	49.66666667	56.66666667	63.2	49	49.23076923
B3GNT6	76.75	56.5	59.83333333	40.66666667	53.4	48.86363636	53.07692308
PLCB2	66.75	56.0625	54.66666667	54	59.8	52.45454545	45.26923077
GUSBL2	69.25	43.6875	52	52.66666667	31.2	78.95454545	61.11538462
RUNX1	45.5	61.5	65.16666667	64.58333333	62.4	45.59090909	44.03846154
MYOZ1	67.5	61.1875	53	45.25	52	48.45454545	61.26923077
APOD	68.25	64.25	62.16666667	33.83333333	47.8	48.77272727	63.46153846
LPAR5	169.25	19.4375	22.16666667	33.66666667	24.6	48.90909091	70.5
PPP1R12B	63.5	46.75	43.16666667	29.83333333	115	38.31818182	51.96153846
ACVR2B	43.25	47.875	53.16666667	48.33333333	38.4	93.63636364	63.84615385
CDK2	58.5	51.75	44.33333333	27.58333333	69.6	78.18181818	58.46153846
SMTNL1	81.25	56.9375	52.16666667	44.16666667	62	43.59090909	48.23076923
RAB35	29	53	61.83333333	41.66666667	131.6	42.31818182	28.92307692
DDX49	50.25	48.3125	51.33333333	77.83333333	58.2	47.86363636	54.5
ZNF234	71	57.6875	43.16666667	34.75	38	89.18181818	54.42307692
PODN	64.5	50	48	85.83333333	50.4	41.59090909	47.73076923
STK32B	66.5	81.25	60	38.83333333	39.4	43.45454545	58.53846154
SLC22A5	29.5	42.5	34	172.3333333	41.6	31.77272727	36.23076923
DNAJC5G	72.5	56.875	58.5	34.16666667	54.6	48.72727273	62.5
AP1M2	55	59.4375	59	42.5	75.6	41.09090909	55.23076923
POM121L2	44	55.25	59.83333333	62.33333333	64.2	48.63636364	53.53846154
ADAMTS2	56.25	51.0625	45.66666667	78.75	51.2	44.31818182	60.34615385
C7orf28A	57	54.625	61	43.16666667	62.2	51.86363636	57.53846154
SYT11	16.5	54.5625	73.16666667	123.25	23	50.63636364	46.19230769
hCG_2008140	42.5	74.1875	78.66666667	47.5	59.8	40.27272727	44.34615385
UPK3A	42.25	105.8125	102.5	29.16666667	47.8	29.81818182	29.76923077
DHODH	72	56.5	49.66666667	58.08333333	38.4	59.27272727	53.19230769
PPM1J	70.5	55.1875	61.66666667	49.41666667	57.6	45.18181818	47.53846154
TADA2A	71.5	65.875	59.16666667	33.66666667	45.8	56.31818182	54.73076923
LOC644215	89.75	38.8125	29.83333333	48.08333333	55.8	64.27272727	60.5
CG012	15	19.1875	25.83333333	21.75	116.8	112.7727273	75.69230769
ENTPD7	43.5	60.5625	67.66666667	46.83333333	61.4	43.31818182	63.42307692
LIG4	33.75	46.3125	50.66666667	51.5	99.4	71.13636364	33.92307692
ANKRD35	67.25	71.4375	54.5	49.75	55.6	38.59090909	49.5
MUC2	61	57.8125	63	48.41666667	52.2	49.13636364	55
C9orf85	72	61.625	67.33333333	22.83333333	53	46.27272727	63.5
KIAA1328	61.75	51.0625	54.83333333	60.66666667	49	54.04545455	55.19230769
DHCR24	59	56.875	49.83333333	66.66666667	33	65.40909091	55.65384615
SPEM1	54.5	56.375	63.5	58.08333333	59.8	44.81818182	49.19230769
SLC19A1	34.75	54.625	51.83333333	32.08333333	146	38.22727273	28.73076923
RGS16	60	54.6875	53.16666667	42.66666667	62.6	49.81818182	63.30769231
C10orf72	59.5	59.125	58.5	55.16666667	67	41.95454545	44.92307692
LOC100289086	49	53.9375	69.66666667	49.33333333	41	77	46.19230769
CCDC105	50	57.4375	73.5	47.75	58.2	49.90909091	49.11538462
BOLA1	46.25	66.6875	50	41.91666667	38.2	96.54545455	46.30769231
DNMT3B	60.5	55.1875	46	63.83333333	49.6	52.18181818	58.53846154
CORT	86.75	55	55.16666667	35.5	55.2	42.31818182	55.76923077
CACNB4	78	46.9375	36.33333333	26	103.2	36.68181818	58.5
SNAI3	30.75	66.8125	34.5	33.66666667	70.4	116.6818182	32.80769231
IL13	68.5	54.5625	48.5	46	71.2	43.04545455	53.73076923
CCDC87	72.25	57.0625	53.66666667	38.66666667	55.6	46.5	61.73076923
QPRT	41	59	106.6666667	51.75	46.8	40.90909091	39.03846154
NFKBIL2	53.75	61.75	64.5	44.5	51.2	53.36363636	56.03846154
SF3B14	27.75	23.875	27	106.0833333	39.2	41.72727273	119.4615385
C16orf71	51.25	56.375	61.5	59.83333333	62.6	43.81818182	49.65384615
SSX5	55.5	58.0625	57.33333333	61.16666667	63.6	40.22727273	49.03846154
LOC389634	104.25	56.4375	33.83333333	31.33333333	71.8	37.77272727	49.42307692
MLN	65.25	64	66.33333333	47.75	50.6	42.27272727	48.5
SNX32	55.25	67.9375	59.66666667	38.58333333	51.4	50.31818182	61.5
LOC283693	53	61.5625	58.66666667	44.16666667	54	58.13636364	55.11538462
FBN3	59.25	60.125	57.66666667	39.83333333	68.4	43.40909091	55.96153846
LOC284930	83	55.125	44.16666667	37.41666667	59.4	42.95454545	62.53846154
CDHR5	63.5	54.75	57.83333333	58.66666667	63.6	42.36363636	43.84615385
IRS1	57.75	54.1875	50.5	36.75	45	66.86363636	73.46153846
AP3S2	48	83.4375	83.16666667	35.58333333	55	41.5	37.69230769
SORBS3	47.5	52.5625	61.83333333	35.16666667	44	98.86363636	44.42307692
SHB	64.25	56.25	64.16666667	49	60.6	42	48.03846154
RFX2	58.5	60.3125	49.66666667	28.75	88	45.77272727	53.19230769
CEP120	55.25	29.5625	44.83333333	34.16666667	40.8	87.54545455	92
ZNF300	57.75	39.1875	62.33333333	115.25	28.6	40.68181818	40.30769231
LOC100131642	89.75	53.5	51.16666667	29	50.8	52.86363636	56.92307692
ZMYND10	65.25	56.875	55.66666667	59.16666667	56.6	43.22727273	47.11538462
CCDC48	62.25	62.5625	62	37.91666667	48.2	54	56.96153846
CYP1A1	58.75	56.875	58.5	43.25	64.6	47.72727273	54.15384615
TUBGCP3	22.25	50	82	74	57.8	58.22727273	39.57692308
CDC7	21.5	30.3125	19.16666667	122.8333333	17	121	52.03846154
MAOA	57.75	65.3125	64.5	41.33333333	54.6	48.40909091	51.92307692
APLP1	78.25	57.3125	48.5	31.41666667	53.2	51.59090909	63.5
C18orf50	20.25	35.8125	30.66666667	53.58333333	23.6	167.9090909	51.92307692
KIAA0495	50.5	52.8125	61.33333333	62.83333333	47.8	68.90909091	39.53846154
SPIRE2	52	56	52	81.66666667	48.8	46.40909091	46.84615385
CEACAM3	35.5	48.0625	58	27.91666667	151.6	26.5	36.11538462
AQP5	61.75	56.875	55.83333333	44.83333333	66.4	46.63636364	51.26923077
C9orf62	71.75	54.8125	48	63.75	50.4	45.95454545	48.92307692
HIF3A	56.25	60.1875	66.16666667	48.91666667	46.2	50.59090909	55.23076923
SRGAP3	59	57.375	56.66666667	58.41666667	54	51.13636364	46.92307692
LOC729177	78.75	53.4375	44.16666667	36.41666667	85.2	35.22727273	50.30769231
NGF	53.5	56.0625	54.5	42.91666667	83.4	41.54545455	51.57692308
ZBTB37	75.75	46.125	53.83333333	45	57.6	37.90909091	67.26923077
CACNA2D1	55	58.3125	69.33333333	43.91666667	54	49.31818182	53.57692308
SGSM1	64.25	55.6875	56.5	47.58333333	48.6	50.54545455	60.23076923
KCNH4	71	54.5	53.16666667	50.75	56.8	44.22727273	52.92307692
ZCCHC5	65.5	53.9375	53.83333333	49.66666667	64.8	45.27272727	50.26923077
LOC541472	107	50	41.66666667	35.25	49.2	42.72727273	57.34615385
STRN3	46.5	59.5	42.5	63.75	61.6	47	62.30769231
VWA5B2	60.25	54.6875	54	45.25	67.4	45.95454545	55.57692308
BAIAP3	66	47.5	46.66666667	59.5	69.8	46.95454545	46.69230769
GDAP1L1	63	63.5625	61.66666667	34.75	71.6	38.68181818	49.69230769
NUDT10	55.75	56.625	52.66666667	57.16666667	52.4	49.90909091	58.38461538
ZNF473	72.75	52.25	45.83333333	34.66666667	73.6	53.54545455	50.03846154
TNFRSF11A	22.75	25	23.33333333	236.0833333	24.8	24.18181818	26.34615385
HS3ST2	70.5	58.9375	58.16666667	37.5	48.4	47.68181818	61.26923077
ABCC4	35.75	36.25	52.33333333	61.58333333	36	118.6818182	41.80769231
C6orf145	84.75	56.125	56	41.75	55.4	35.27272727	52.92307692
LOC442075	70.25	45.875	37.83333333	61	44	57	66.23076923
GATA1	45.25	56.75	49.33333333	45.83333333	93.6	42.31818182	49.07692308
RASGEF1B	28	70.375	152.8333333	49.08333333	21	20.27272727	40.53846154
GNG12	49	52.25	51.5	67.16666667	54	49.90909091	58.26923077
TSPYL5	54	37.4375	37.5	146.1666667	33	43.59090909	30.34615385
AIFM2	67.75	50.8125	54.16666667	54.83333333	50	50.18181818	54.26923077
MGAT2	50.75	59.625	57.33333333	50.08333333	71.6	47.90909091	44.69230769
RNF207	32.25	43.625	130.3333333	38.25	39.6	59.31818182	38.61538462
RAB17	63.5	59.6875	50.83333333	51.58333333	65.8	39.72727273	50.76923077
TBX3	71.75	51.25	50.5	42.33333333	67.8	46.90909091	51.34615385
SLC13A3	71	56.875	49.5	39.16666667	48.4	53.22727273	63.65384615
NKAIN1	71	57.5625	54.33333333	41.83333333	60.8	38.95454545	57.19230769
GPX2	67.25	60.875	58.5	37.5	44.6	44.86363636	68.07692308
ADAMTS12	75.25	51.9375	46.83333333	39.41666667	52.4	50.95454545	64.84615385
LOC401913	60.25	60.125	60	33.75	68.8	43.90909091	54.65384615
P2RX6	61.25	59.1875	65.83333333	41.41666667	57.4	47.04545455	49.19230769
ZNF426	43	39.875	33.83333333	66.91666667	44.2	73.45454545	80
LOC284898	73.75	61.25	58.5	30	44.8	45.27272727	67.57692308
C15orf59	60.5	57.0625	67.5	42.75	54.4	50.54545455	48.38461538
ADRB3	66	55.0625	53.66666667	43.08333333	60	43.77272727	59.53846154
EBI3	109.5	49.9375	51.83333333	27.25	61.2	33.31818182	48.07692308
PPP1R14D	72.25	53.625	52.5	33	61	45.5	63.23076923
RILPL1	72.25	56.625	50.5	37.5	54	53.36363636	56.76923077
SENP7	27.5	29.8125	43.66666667	22.83333333	97.4	99.72727273	59.92307692
PRPF40B	50	53.1875	56.16666667	62	47	67.18181818	45.26923077
RETNLB	76.25	57.25	46.16666667	43.75	64.4	41.77272727	51.19230769
TRIM10	63	49.6875	49.16666667	56.5	63.2	46.31818182	52.88461538
ETFDH	34	70.8125	63.16666667	83.83333333	44	43.09090909	41.76923077
ANGPTL4	59.5	47.5	56	59.58333333	56.8	48.72727273	52.42307692
FAM115A	23.75	35.0625	51.83333333	95.41666667	24	93.09090909	57.34615385
ATP4B	57	61	59.5	59.08333333	51.8	47.81818182	44.19230769
SAE1	74.25	51.5	49.33333333	26.58333333	63.2	53.13636364	62.30769231
EMILIN3	71	56	55	40	51.2	50.72727273	56.34615385
FAM87A	74.25	54.375	57.33333333	27.91666667	46.8	49.95454545	69.61538462
ACHE	54.75	52.6875	56.83333333	62.33333333	61.8	42.31818182	49.34615385
OSBPL1A	25.75	103.75	43.5	22.75	129.8	31.18181818	23.30769231
IRF4	78	57.25	56	37.41666667	49.8	47.90909091	53.53846154
SH3GL3	73.5	56.125	45.5	34.75	46.2	47.22727273	76.38461538
MCC	59.5	58.1875	59.66666667	41.08333333	44	55.54545455	61.57692308
ANGPTL2	83.25	58.375	56.5	31.33333333	47.6	42.68181818	59.73076923
GOLIM4	65.25	60.375	56.5	31.66666667	50.8	48.86363636	65.96153846
CD96	26.5	11.0625	11.5	99	12.4	101.1363636	117.6538462
MATN1	60.75	54.75	61.5	45	59	45.09090909	53.15384615
LOC200261	59	60	56.83333333	47.41666667	52.8	47.72727273	55.42307692
COL10A1	71	60.0625	52.33333333	38.41666667	50.8	46.04545455	60.42307692
KCTD19	60.75	55.3125	57.33333333	55.08333333	57.4	43.13636364	50.03846154
PIP	75.25	57	55.83333333	37.58333333	51	47.59090909	54.69230769
KLK2	58.75	53	57	43.41666667	64.2	51.63636364	50.88461538
LPL	41.75	63.1875	140.1666667	30.41666667	37	31.13636364	35.19230769
LOC283387	64.75	56.125	60.16666667	38.75	53.2	48.27272727	57.53846154
KIF2C	57.5	50.125	44.33333333	41.75	59	58	68.03846154
WNT11	73.25	56	47.66666667	41.16666667	59.6	44.90909091	56.11538462
LGR6	54.75	34.1875	38.16666667	90.58333333	52.6	39.04545455	69.30769231
C17orf53	49.5	61.375	66	40.83333333	64.2	44.81818182	51.80769231
TTC6	52.5	63.625	83.33333333	25	59	43.40909091	51.65384615
TF	51.75	48.6875	48.33333333	80	51.2	46.59090909	51.84615385
FLJ35024	61.75	61.6875	56.16666667	42.33333333	43.4	50.31818182	62.61538462
TXNRD3	47	52.75	49.83333333	62.66666667	57.8	53.90909091	54.23076923
LOC727869	82.75	54.125	46.5	33.41666667	67.6	40.77272727	52.84615385
GPHB5	65.5	59.4375	65.16666667	43.08333333	50.6	43.22727273	50.96153846
WBSCR17	53.75	60.125	63.5	55.91666667	53.2	45.22727273	46.11538462
C21orf30	55.75	56.25	48.16666667	69.83333333	51	45.09090909	51.69230769
DTNA	58.75	59	71	37.58333333	47.4	49.5	54.46153846
CMAH	47.5	36.3125	48.33333333	46.16666667	35.2	86.18181818	78
JPH4	65.25	67.9375	44.83333333	47.75	51	48.63636364	52.26923077
LOC100287911	54	57.75	61.16666667	39.58333333	46.4	63.68181818	55.07692308
OGDHL	58.75	58.5	57.33333333	40.08333333	63.8	46.45454545	52.73076923
FAM110B	41.5	65.75	73.83333333	21	104.8	32.77272727	37.96153846
LPAR3	57	48.6875	51.83333333	40.41666667	72.4	53.22727273	54.03846154
MICALL2	36.25	62.1875	63.33333333	62.75	59	50.22727273	43.84615385
BEGAIN	50.25	44.4375	108	35.41666667	61.6	38.90909091	38.96153846
C2orf53	73.25	52.75	47.83333333	48.83333333	48.2	49.77272727	56.92307692
C9orf123	43.25	36.5625	37.33333333	49.5	28.8	117.4545455	64.61538462
MUSTN1	22.5	47.4375	99.66666667	65.5	28.2	71.54545455	42.61538462
TRIM45	58	54.625	61.66666667	41.58333333	58	50.45454545	53.07692308
LOC440300	47.25	37.625	37.66666667	121.8333333	31.4	50.95454545	50.5
LOC643395	69.75	51.6875	48.16666667	45.5	63.8	50.27272727	47.76923077
IMMT	50.25	38.9375	37.33333333	56.41666667	30.2	88.72727273	75.03846154
LOC440900	69	52.375	46.5	43.66666667	74.4	41.68181818	49.23076923
TBC1D21	60.25	61	60.66666667	43.66666667	50.4	47.36363636	53.5
RPS6KA2	21.5	33.875	89.33333333	67.5	66.4	75.13636364	23.07692308
CNTF	68.25	65.4375	48.16666667	37.75	62.8	39.5	54.84615385
SEH1L	41.75	73.625	93.5	47.16666667	24.4	61.77272727	34.5
IL21R	20.25	21.9375	96.16666667	51.25	25	59.40909091	102.6153846
SEMA6A	81.25	51.0625	46.83333333	33.58333333	50.4	45.04545455	68.34615385
NUDCD2	48.25	44.3125	43.16666667	44.16666667	43.6	80.77272727	71.96153846
ZNF81	77.5	57	46.66666667	31.66666667	63	46.22727273	54.03846154
SEZ6L	52.75	62.6875	76.83333333	35.75	47.2	45.13636364	55.57692308
SOAT2	62.5	48.5625	41.16666667	54.58333333	59.6	48.63636364	60.88461538
